year,practice_id,indicator,denominator,exceptions
1617,A83017,MH010,6,1.0
1617,A84013,MH010,6,1.0
1617,A84016,MH010,6,1.0
1617,A84022,MH010,6,1.0
1617,A84044,MH010,6,1.0
1617,A86008,MH010,6,1.0
1617,A86023,MH010,6,1.0
1617,A87009,MH010,8,1.0
1617,B81035,MH010,7,1.0
1617,B81095,MH010,6,1.0
1617,B82001,MH010,6,1.0
1617,B82014,MH010,6,1.0
1617,B82047,MH010,6,1.0
1617,B82054,MH010,6,1.0
1617,B82066,MH010,6,1.0
1617,B82072,MH010,6,1.0
1617,B82077,MH010,6,1.0
1617,B82081,MH010,6,1.0
1617,B85032,MH010,6,1.0
1617,B85606,MH010,6,1.0
1617,B86019,MH010,7,1.0
1617,B86056,MH010,6,1.0
1617,B86093,MH010,6,1.0
1617,B87016,MH010,6,1.0
1617,C81063,MH010,6,1.0
1617,C81648,MH010,6,1.0
1617,C82005,MH010,7,1.0
1617,C82019,MH010,6,1.0
1617,C82027,MH010,6,1.0
1617,C82048,MH010,6,1.0
1617,C82082,MH010,6,1.0
1617,C83017,MH010,6,1.0
1617,C83045,MH010,7,1.0
1617,C83059,MH010,6,1.0
1617,C84045,MH010,6,1.0
1617,C84129,MH010,6,1.0
1617,C84131,MH010,6,1.0
1617,C86013,MH010,7,1.0
1617,C86613,MH010,6,1.0
1617,C88035,MH010,6,1.0
1617,C88073,MH010,6,1.0
1617,D81084,MH010,8,1.0
1617,D82022,MH010,6,1.0
1617,D82054,MH010,6,1.0
1617,D82060,MH010,6,1.0
1617,D82106,MH010,6,1.0
1617,D83001,MH010,6,1.0
1617,D83015,MH010,6,1.0
1617,D83020,MH010,6,1.0
1617,D83055,MH010,6,1.0
1617,D83064,MH010,6,1.0
1617,D83069,MH010,6,1.0
1617,E81047,MH010,7,1.0
1617,E81060,MH010,6,1.0
1617,E82132,MH010,8,1.0
1617,E85685,MH010,8,1.0
1617,E87050,MH010,6,1.0
1617,F81048,MH010,9,1.0
1617,F81080,MH010,10,1.0
1617,F81173,MH010,6,1.0
1617,F81213,MH010,6,1.0
1617,F81221,MH010,6,1.0
1617,F81679,MH010,8,1.0
1617,F83652,MH010,6,1.0
1617,F84018,MH010,6,1.0
1617,F85027,MH010,8,1.0
1617,F85053,MH010,6,1.0
1617,F86005,MH010,6,1.0
1617,F86026,MH010,6,1.0
1617,F86066,MH010,6,1.0
1617,F86666,MH010,6,1.0
1617,G81001,MH010,6,1.0
1617,G81019,MH010,6,1.0
1617,G81043,MH010,6,1.0
1617,G82002,MH010,6,1.0
1617,G82056,MH010,6,1.0
1617,G82125,MH010,6,1.0
1617,G82138,MH010,6,1.0
1617,G82160,MH010,9,1.0
1617,G82185,MH010,6,1.0
1617,G82768,MH010,6,1.0
1617,G83057,MH010,6,1.0
1617,G84007,MH010,6,1.0
1617,G85024,MH010,9,1.0
1617,G85025,MH010,6,1.0
1617,G85038,MH010,6,1.0
1617,H81034,MH010,6,1.0
1617,H81035,MH010,6,1.0
1617,H83020,MH010,7,1.0
1617,H85061,MH010,6,1.0
1617,J81045,MH010,6,1.0
1617,J81634,MH010,7,1.0
1617,J82027,MH010,6,1.0
1617,J82060,MH010,6,1.0
1617,J82164,MH010,7,1.0
1617,J82201,MH010,7,1.0
1617,J82646,MH010,6,1.0
1617,J83031,MH010,7,1.0
1617,K81021,MH010,6,1.0
1617,K82006,MH010,6,1.0
1617,K82054,MH010,6,1.0
1617,K82067,MH010,6,1.0
1617,K83024,MH010,6,1.0
1617,K83052,MH010,6,1.0
1617,K84042,MH010,6,1.0
1617,L81008,MH010,6,1.0
1617,L81070,MH010,6,1.0
1617,L81072,MH010,6,1.0
1617,L82018,MH010,6,1.0
1617,L82026,MH010,6,1.0
1617,L82029,MH010,6,1.0
1617,L82042,MH010,6,1.0
1617,L83023,MH010,6,1.0
1617,L83057,MH010,6,1.0
1617,L83120,MH010,6,1.0
1617,L84031,MH010,6,1.0
1617,L84034,MH010,6,1.0
1617,L84046,MH010,6,1.0
1617,M81013,MH010,6,1.0
1617,M81064,MH010,7,1.0
1617,M81094,MH010,6,1.0
1617,M81627,MH010,6,1.0
1617,M83014,MH010,7,1.0
1617,M85159,MH010,6,1.0
1617,M85797,MH010,7,1.0
1617,M86009,MH010,6,1.0
1617,M86014,MH010,8,1.0
1617,M88003,MH010,6,1.0
1617,M88018,MH010,8,1.0
1617,M91019,MH010,6,1.0
1617,N81051,MH010,6,1.0
1617,N81055,MH010,6,1.0
1617,N82054,MH010,9,1.0
1617,N83003,MH010,7,1.0
1617,N84038,MH010,6,1.0
1617,N84618,MH010,7,1.0
1617,N85003,MH010,7,1.0
1617,N85031,MH010,6,1.0
1617,N85058,MH010,8,1.0
1617,P81057,MH010,6,1.0
1617,P81058,MH010,8,1.0
1617,P81112,MH010,6,1.0
1617,P81154,MH010,7,1.0
1617,P81664,MH010,7,1.0
1617,P81668,MH010,6,1.0
1617,P81755,MH010,6,1.0
1617,P82008,MH010,7,1.0
1617,P84056,MH010,6,1.0
1617,P84645,MH010,6,1.0
1617,P84672,MH010,6,1.0
1617,P87025,MH010,6,1.0
1617,P88028,MH010,6,1.0
1617,P89004,MH010,8,1.0
1617,P89026,MH010,6,1.0
1617,P91623,MH010,6,1.0
1617,Y00542,MH010,7,1.0
1617,Y00774,MH010,6,1.0
1617,Y01127,MH010,6,1.0
1617,Y01655,MH010,6,1.0
1617,Y01964,MH010,6,1.0
1617,A81016,MH010,7,1.0
1617,A82055,MH010,7,1.0
1617,A83012,MH010,8,1.0
1617,A83028,MH010,7,1.0
1617,A84002,MH010,8,1.0
1617,A85004,MH010,8,1.0
1617,A86022,MH010,7,1.0
1617,A89025,MH010,8,1.0
1617,B81004,MH010,7,1.0
1617,B81053,MH010,7,1.0
1617,B83006,MH010,8,1.0
1617,B83039,MH010,7,1.0
1617,B87001,MH010,7,1.0
1617,B87002,MH010,7,1.0
1617,B87008,MH010,8,1.0
1617,B87018,MH010,7,1.0
1617,C81042,MH010,7,1.0
1617,C81050,MH010,9,1.0
1617,C82093,MH010,7,1.0
1617,C83048,MH010,7,1.0
1617,C86007,MH010,8,1.0
1617,C86025,MH010,7,1.0
1617,C87006,MH010,7,1.0
1617,C87018,MH010,7,1.0
1617,C87029,MH010,7,1.0
1617,C88018,MH010,8,1.0
1617,D82023,MH010,7,1.0
1617,D82035,MH010,7,1.0
1617,D83003,MH010,9,1.0
1617,E81015,MH010,7,1.0
1617,E82002,MH010,7,1.0
1617,E84009,MH010,7,1.0
1617,E85693,MH010,10,1.0
1617,E87063,MH010,7,1.0
1617,E87739,MH010,14,1.0
1617,F81013,MH010,7,1.0
1617,F81105,MH010,7,1.0
1617,F81149,MH010,7,1.0
1617,F83002,MH010,7,1.0
1617,F83053,MH010,7,1.0
1617,F84017,MH010,9,1.0
1617,F84052,MH010,7,1.0
1617,F84749,MH010,7,1.0
1617,F85066,MH010,10,1.0
1617,G81011,MH010,7,1.0
1617,G81016,MH010,7,1.0
1617,G81017,MH010,7,1.0
1617,G81026,MH010,8,1.0
1617,G81059,MH010,9,1.0
1617,G82075,MH010,8,1.0
1617,G83013,MH010,10,1.0
1617,G83061,MH010,7,1.0
1617,G85016,MH010,11,1.0
1617,G85035,MH010,8,1.0
1617,G85051,MH010,8,1.0
1617,H81010,MH010,11,1.0
1617,H81036,MH010,7,1.0
1617,H81069,MH010,8,1.0
1617,H81113,MH010,7,1.0
1617,H82083,MH010,8,1.0
1617,H83004,MH010,8,1.0
1617,H84034,MH010,7,1.0
1617,J81055,MH010,7,1.0
1617,J81062,MH010,7,1.0
1617,J82066,MH010,7,1.0
1617,J82115,MH010,7,1.0
1617,J82116,MH010,8,1.0
1617,J82131,MH010,9,1.0
1617,J83001,MH010,7,1.0
1617,J83057,MH010,7,1.0
1617,K81028,MH010,7,1.0
1617,K81055,MH010,7,1.0
1617,K81069,MH010,8,1.0
1617,K81630,MH010,7,1.0
1617,K82001,MH010,7,1.0
1617,K82028,MH010,7,1.0
1617,K82048,MH010,7,1.0
1617,K83006,MH010,7,1.0
1617,K83013,MH010,7,1.0
1617,K84052,MH010,7,1.0
1617,K84060,MH010,7,1.0
1617,K84078,MH010,8,1.0
1617,L81026,MH010,7,1.0
1617,L81057,MH010,8,1.0
1617,L81063,MH010,8,1.0
1617,L81066,MH010,7,1.0
1617,L82022,MH010,7,1.0
1617,L83015,MH010,7,1.0
1617,L83022,MH010,7,1.0
1617,L83027,MH010,7,1.0
1617,L83048,MH010,8,1.0
1617,L83098,MH010,7,1.0
1617,L84003,MH010,7,1.0
1617,L84008,MH010,7,1.0
1617,L84069,MH010,7,1.0
1617,M81072,MH010,11,1.0
1617,M81605,MH010,7,1.0
1617,M82007,MH010,7,1.0
1617,M84015,MH010,7,1.0
1617,M84018,MH010,7,1.0
1617,M84019,MH010,7,1.0
1617,M84020,MH010,7,1.0
1617,M85167,MH010,7,1.0
1617,M87001,MH010,9,1.0
1617,M89015,MH010,7,1.0
1617,M92016,MH010,7,1.0
1617,N81018,MH010,7,1.0
1617,N81031,MH010,7,1.0
1617,N81057,MH010,9,1.0
1617,N81101,MH010,7,1.0
1617,N81118,MH010,7,1.0
1617,N81127,MH010,7,1.0
1617,N82103,MH010,9,1.0
1617,N84004,MH010,7,1.0
1617,N84015,MH010,9,1.0
1617,N85023,MH010,9,1.0
1617,N85034,MH010,7,1.0
1617,N85047,MH010,7,1.0
1617,P81002,MH010,7,1.0
1617,P81014,MH010,8,1.0
1617,P81069,MH010,7,1.0
1617,P81071,MH010,8,1.0
1617,P81140,MH010,7,1.0
1617,P81218,MH010,8,1.0
1617,P81681,MH010,8,1.0
1617,P84009,MH010,7,1.0
1617,P84010,MH010,7,1.0
1617,P84024,MH010,7,1.0
1617,P84072,MH010,7,1.0
1617,P85020,MH010,9,1.0
1617,P86019,MH010,12,1.0
1617,P87024,MH010,10,1.0
1617,P88002,MH010,7,1.0
1617,Y02606,MH010,7,1.0
1617,Y04664,MH010,7,1.0
1617,A81005,MH010,9,1.0
1617,A81042,MH010,8,1.0
1617,A81046,MH010,8,1.0
1617,A82018,MH010,8,1.0
1617,A82036,MH010,8,1.0
1617,A83066,MH010,8,1.0
1617,A84005,MH010,8,1.0
1617,A85019,MH010,8,1.0
1617,A87006,MH010,9,1.0
1617,A89016,MH010,8,1.0
1617,B81010,MH010,8,1.0
1617,B81040,MH010,9,1.0
1617,B81061,MH010,8,1.0
1617,B83012,MH010,8,1.0
1617,B86014,MH010,8,1.0
1617,B86033,MH010,8,1.0
1617,B87013,MH010,8,1.0
1617,C81016,MH010,8,1.0
1617,C81096,MH010,8,1.0
1617,C82124,MH010,8,1.0
1617,C82600,MH010,8,1.0
1617,C84094,MH010,11,1.0
1617,C84112,MH010,8,1.0
1617,C86022,MH010,9,1.0
1617,C88038,MH010,8,1.0
1617,C88041,MH010,8,1.0
1617,D81025,MH010,8,1.0
1617,D81052,MH010,9,1.0
1617,D81637,MH010,8,1.0
1617,D82015,MH010,8,1.0
1617,D82053,MH010,8,1.0
1617,D82057,MH010,9,1.0
1617,D82078,MH010,8,1.0
1617,D83017,MH010,9,1.0
1617,D83057,MH010,9,1.0
1617,E82018,MH010,10,1.0
1617,E82055,MH010,8,1.0
1617,E82071,MH010,9,1.0
1617,E82072,MH010,9,1.0
1617,E82094,MH010,8,1.0
1617,E87013,MH010,12,1.0
1617,F81089,MH010,10,1.0
1617,F82021,MH010,8,1.0
1617,F83055,MH010,9,1.0
1617,F83615,MH010,10,1.0
1617,F84069,MH010,8,1.0
1617,F84123,MH010,9,1.0
1617,F85687,MH010,8,1.0
1617,G81033,MH010,10,1.0
1617,G81049,MH010,8,1.0
1617,G82080,MH010,9,1.0
1617,G82090,MH010,9,1.0
1617,G82200,MH010,8,1.0
1617,G82802,MH010,10,1.0
1617,G84040,MH010,8,1.0
1617,G85001,MH010,10,1.0
1617,G85114,MH010,8,1.0
1617,H81023,MH010,8,1.0
1617,H81031,MH010,11,1.0
1617,H81065,MH010,8,1.0
1617,H81084,MH010,8,1.0
1617,H81090,MH010,8,1.0
1617,H82006,MH010,8,1.0
1617,H85045,MH010,8,1.0
1617,J82007,MH010,9,1.0
1617,J82029,MH010,8,1.0
1617,J82132,MH010,8,1.0
1617,J83037,MH010,8,1.0
1617,J83050,MH010,9,1.0
1617,K81043,MH010,9,1.0
1617,K81103,MH010,8,1.0
1617,K82008,MH010,8,1.0
1617,K82036,MH010,8,1.0
1617,K84001,MH010,8,1.0
1617,K84013,MH010,8,1.0
1617,L81004,MH010,8,1.0
1617,L81024,MH010,8,1.0
1617,L81031,MH010,8,1.0
1617,L81075,MH010,8,1.0
1617,L82039,MH010,8,1.0
1617,L83020,MH010,9,1.0
1617,L83077,MH010,8,1.0
1617,L83112,MH010,9,1.0
1617,L84015,MH010,8,1.0
1617,L84026,MH010,10,1.0
1617,L84606,MH010,8,1.0
1617,L85011,MH010,10,1.0
1617,M81005,MH010,8,1.0
1617,M81066,MH010,9,1.0
1617,M82005,MH010,10,1.0
1617,M83096,MH010,9,1.0
1617,M85124,MH010,9,1.0
1617,M85175,MH010,8,1.0
1617,M86017,MH010,8,1.0
1617,N81008,MH010,9,1.0
1617,N81014,MH010,10,1.0
1617,N82048,MH010,8,1.0
1617,N82084,MH010,8,1.0
1617,N83041,MH010,8,1.0
1617,N85001,MH010,9,1.0
1617,N85005,MH010,9,1.0
1617,P81027,MH010,8,1.0
1617,P81088,MH010,9,1.0
1617,P81123,MH010,11,1.0
1617,P81730,MH010,8,1.0
1617,P86011,MH010,12,1.0
1617,P87040,MH010,12,1.0
1617,P87634,MH010,8,1.0
1617,P88012,MH010,8,1.0
1617,P91008,MH010,8,1.0
1617,A82009,MH010,10,1.0
1617,A83054,MH010,10,1.0
1617,A84011,MH010,9,1.0
1617,A85011,MH010,9,1.0
1617,A86013,MH010,9,1.0
1617,A86015,MH010,9,1.0
1617,B81037,MH010,11,1.0
1617,B82025,MH010,9,1.0
1617,B82075,MH010,9,1.0
1617,B84013,MH010,9,1.0
1617,B84618,MH010,10,1.0
1617,B85610,MH010,9,1.0
1617,B86011,MH010,10,1.0
1617,B86064,MH010,10,1.0
1617,C81083,MH010,9,1.0
1617,C82020,MH010,10,1.0
1617,C82055,MH010,9,1.0
1617,C82068,MH010,10,1.0
1617,C82071,MH010,10,1.0
1617,C83028,MH010,9,1.0
1617,C83040,MH010,9,1.0
1617,C84039,MH010,10,1.0
1617,C88008,MH010,9,1.0
1617,C88024,MH010,10,1.0
1617,C88045,MH010,9,1.0
1617,C88069,MH010,14,1.0
1617,C88079,MH010,9,1.0
1617,D81031,MH010,10,1.0
1617,D81032,MH010,9,1.0
1617,D81056,MH010,10,1.0
1617,D83080,MH010,10,1.0
1617,E82014,MH010,9,1.0
1617,E82027,MH010,9,1.0
1617,E82080,MH010,12,1.0
1617,E84057,MH010,9,1.0
1617,E87738,MH010,9,1.0
1617,F81075,MH010,10,1.0
1617,F81156,MH010,9,1.0
1617,F83010,MH010,10,1.0
1617,F84013,MH010,10,1.0
1617,F84087,MH010,9,1.0
1617,F85029,MH010,10,1.0
1617,F85033,MH010,14,1.0
1617,F86036,MH010,10,1.0
1617,G81004,MH010,9,1.0
1617,G82021,MH010,12,1.0
1617,G82079,MH010,9,1.0
1617,G84015,MH010,9,1.0
1617,H81043,MH010,10,1.0
1617,H81055,MH010,10,1.0
1617,H81091,MH010,11,1.0
1617,H82009,MH010,9,1.0
1617,H82015,MH010,9,1.0
1617,H82022,MH010,9,1.0
1617,H82023,MH010,9,1.0
1617,H82036,MH010,10,1.0
1617,H82058,MH010,9,1.0
1617,H82060,MH010,10,1.0
1617,H83005,MH010,9,1.0
1617,H83053,MH010,10,1.0
1617,H84039,MH010,9,1.0
1617,H84042,MH010,10,1.0
1617,H84619,MH010,9,1.0
1617,H85115,MH010,9,1.0
1617,J81042,MH010,9,1.0
1617,J82023,MH010,9,1.0
1617,J82030,MH010,9,1.0
1617,J82042,MH010,9,1.0
1617,J82080,MH010,9,1.0
1617,J82097,MH010,10,1.0
1617,J82098,MH010,10,1.0
1617,J82143,MH010,9,1.0
1617,J82161,MH010,9,1.0
1617,J82622,MH010,10,1.0
1617,K81001,MH010,9,1.0
1617,K81025,MH010,11,1.0
1617,K82010,MH010,10,1.0
1617,K82022,MH010,9,1.0
1617,K83014,MH010,9,1.0
1617,K83029,MH010,9,1.0
1617,K84048,MH010,10,1.0
1617,L81056,MH010,9,1.0
1617,L82009,MH010,9,1.0
1617,L82021,MH010,9,1.0
1617,L83044,MH010,9,1.0
1617,L83064,MH010,10,1.0
1617,L83097,MH010,9,1.0
1617,L85030,MH010,10,1.0
1617,M81003,MH010,9,1.0
1617,M82008,MH010,10,1.0
1617,M85035,MH010,10,1.0
1617,M85070,MH010,17,1.0
1617,N82116,MH010,9,1.0
1617,N82646,MH010,14,1.0
1617,P81051,MH010,9,1.0
1617,P81073,MH010,9,1.0
1617,P81076,MH010,10,1.0
1617,P81079,MH010,11,1.0
1617,P81086,MH010,9,1.0
1617,P81092,MH010,10,1.0
1617,P84673,MH010,9,1.0
1617,P87016,MH010,9,1.0
1617,P88016,MH010,13,1.0
1617,A82025,MH010,13,1.0
1617,B82021,MH010,10,1.0
1617,B84008,MH010,15,1.0
1617,B86055,MH010,10,1.0
1617,B86059,MH010,13,1.0
1617,B86109,MH010,12,1.0
1617,B87030,MH010,13,1.0
1617,C81647,MH010,11,1.0
1617,C82095,MH010,10,1.0
1617,C83064,MH010,11,1.0
1617,C84002,MH010,11,1.0
1617,C84034,MH010,11,1.0
1617,C88052,MH010,11,1.0
1617,D83024,MH010,10,1.0
1617,E81008,MH010,10,1.0
1617,E82035,MH010,11,1.0
1617,E82082,MH010,10,1.0
1617,E82085,MH010,11,1.0
1617,E83009,MH010,10,1.0
1617,E84709,MH010,11,1.0
1617,F84093,MH010,10,1.0
1617,G81009,MH010,12,1.0
1617,G82020,MH010,11,1.0
1617,G82022,MH010,11,1.0
1617,G84004,MH010,10,1.0
1617,G84010,MH010,10,1.0
1617,H81005,MH010,10,1.0
1617,H81030,MH010,10,1.0
1617,H81071,MH010,11,1.0
1617,H82032,MH010,11,1.0
1617,H84027,MH010,11,1.0
1617,J81019,MH010,10,1.0
1617,J82040,MH010,10,1.0
1617,J82087,MH010,11,1.0
1617,J83005,MH010,10,1.0
1617,J83008,MH010,11,1.0
1617,J83024,MH010,10,1.0
1617,J83035,MH010,11,1.0
1617,K81003,MH010,10,1.0
1617,K81041,MH010,10,1.0
1617,K83023,MH010,10,1.0
1617,K83049,MH010,10,1.0
1617,L81013,MH010,11,1.0
1617,L81051,MH010,10,1.0
1617,L82052,MH010,10,1.0
1617,L83025,MH010,10,1.0
1617,L84009,MH010,10,1.0
1617,M81020,MH010,11,1.0
1617,M84002,MH010,10,1.0
1617,M85018,MH010,11,1.0
1617,M85029,MH010,11,1.0
1617,M85061,MH010,10,1.0
1617,M88012,MH010,12,1.0
1617,N81011,MH010,11,1.0
1617,N81012,MH010,10,1.0
1617,N81030,MH010,11,1.0
1617,N82046,MH010,12,1.0
1617,N82049,MH010,10,1.0
1617,N83019,MH010,10,1.0
1617,N84003,MH010,11,1.0
1617,P81017,MH010,10,1.0
1617,P81022,MH010,10,1.0
1617,P82016,MH010,12,1.0
1617,P84049,MH010,11,1.0
1617,P85008,MH010,11,1.0
1617,P87019,MH010,11,1.0
1617,P87027,MH010,10,1.0
1617,P89006,MH010,10,1.0
1617,Y03135,MH010,11,1.0
1617,A81017,MH010,11,1.0
1617,A81019,MH010,11,1.0
1617,A82654,MH010,11,1.0
1617,A86004,MH010,13,1.0
1617,A87003,MH010,12,1.0
1617,B82007,MH010,11,1.0
1617,B82097,MH010,11,1.0
1617,B84003,MH010,12,1.0
1617,B85019,MH010,11,1.0
1617,B86004,MH010,12,1.0
1617,B86029,MH010,11,1.0
1617,C81032,MH010,11,1.0
1617,C82043,MH010,12,1.0
1617,C83022,MH010,12,1.0
1617,C84013,MH010,13,1.0
1617,D81005,MH010,12,1.0
1617,D83026,MH010,11,1.0
1617,D83040,MH010,12,1.0
1617,D83062,MH010,11,1.0
1617,E82043,MH010,12,1.0
1617,E82129,MH010,11,1.0
1617,E83010,MH010,13,1.0
1617,E85026,MH010,11,1.0
1617,F81068,MH010,14,1.0
1617,F81097,MH010,13,1.0
1617,G81041,MH010,12,1.0
1617,G81083,MH010,12,1.0
1617,G82025,MH010,11,1.0
1617,G82039,MH010,12,1.0
1617,G82082,MH010,13,1.0
1617,G82097,MH010,12,1.0
1617,G82121,MH010,12,1.0
1617,G83053,MH010,12,1.0
1617,G83066,MH010,11,1.0
1617,H81103,MH010,11,1.0
1617,H81615,MH010,13,1.0
1617,H82042,MH010,11,1.0
1617,H82056,MH010,12,1.0
1617,H82057,MH010,12,1.0
1617,H82095,MH010,12,1.0
1617,H85026,MH010,12,1.0
1617,J82021,MH010,12,1.0
1617,J82022,MH010,11,1.0
1617,J82033,MH010,11,1.0
1617,J82062,MH010,12,1.0
1617,J82074,MH010,12,1.0
1617,J82138,MH010,12,1.0
1617,J83011,MH010,11,1.0
1617,K81004,MH010,11,1.0
1617,K81045,MH010,12,1.0
1617,K82033,MH010,11,1.0
1617,L81025,MH010,12,1.0
1617,L83011,MH010,11,1.0
1617,L83028,MH010,13,1.0
1617,L83065,MH010,12,1.0
1617,L83069,MH010,11,1.0
1617,M81092,MH010,11,1.0
1617,M82060,MH010,12,1.0
1617,M84017,MH010,11,1.0
1617,M84040,MH010,12,1.0
1617,M85033,MH010,12,1.0
1617,N81121,MH010,12,1.0
1617,P81036,MH010,12,1.0
1617,P81040,MH010,12,1.0
1617,P81055,MH010,11,1.0
1617,P81089,MH010,13,1.0
1617,P81152,MH010,13,1.0
1617,P83025,MH010,11,1.0
1617,P92017,MH010,12,1.0
1617,A81021,MH010,14,1.0
1617,A82012,MH010,13,1.0
1617,A89021,MH010,12,1.0
1617,B86007,MH010,13,1.0
1617,C81030,MH010,12,1.0
1617,C82086,MH010,13,1.0
1617,C83054,MH010,12,1.0
1617,C87020,MH010,16,1.0
1617,C88096,MH010,13,1.0
1617,D82032,MH010,13,1.0
1617,E81012,MH010,17,1.0
1617,E81037,MH010,12,1.0
1617,E82022,MH010,13,1.0
1617,E83016,MH010,13,1.0
1617,F81037,MH010,18,1.0
1617,F81144,MH010,14,1.0
1617,F83023,MH010,17,1.0
1617,G81046,MH010,12,1.0
1617,G83001,MH010,13,1.0
1617,H81076,MH010,13,1.0
1617,J81046,MH010,12,1.0
1617,J83041,MH010,14,1.0
1617,K81012,MH010,18,1.0
1617,K81060,MH010,12,1.0
1617,K82037,MH010,15,1.0
1617,K82047,MH010,12,1.0
1617,K83031,MH010,12,1.0
1617,K84031,MH010,14,1.0
1617,K84041,MH010,12,1.0
1617,L81049,MH010,12,1.0
1617,L83029,MH010,13,1.0
1617,L83096,MH010,13,1.0
1617,L83130,MH010,13,1.0
1617,L84041,MH010,12,1.0
1617,L85025,MH010,13,1.0
1617,M83034,MH010,12,1.0
1617,M85023,MH010,13,1.0
1617,N81046,MH010,13,1.0
1617,N81111,MH010,12,1.0
1617,N82009,MH010,13,1.0
1617,P88020,MH010,13,1.0
1617,A83013,MH010,13,1.0
1617,A83031,MH010,13,1.0
1617,B85024,MH010,13,1.0
1617,C81009,MH010,14,1.0
1617,C81064,MH010,14,1.0
1617,C82010,MH010,14,1.0
1617,C84120,MH010,14,1.0
1617,C88007,MH010,13,1.0
1617,C88092,MH010,14,1.0
1617,D81013,MH010,13,1.0
1617,D81018,MH010,14,1.0
1617,D81021,MH010,14,1.0
1617,D81055,MH010,13,1.0
1617,D81058,MH010,17,1.0
1617,D82058,MH010,14,1.0
1617,D83008,MH010,14,1.0
1617,D83037,MH010,13,1.0
1617,E82025,MH010,14,1.0
1617,E82060,MH010,14,1.0
1617,F81015,MH010,14,1.0
1617,F81030,MH010,14,1.0
1617,F81152,MH010,16,1.0
1617,F84004,MH010,14,1.0
1617,F84016,MH010,14,1.0
1617,F84122,MH010,14,1.0
1617,G81006,MH010,16,1.0
1617,G82099,MH010,14,1.0
1617,H81021,MH010,16,1.0
1617,H82046,MH010,14,1.0
1617,J82006,MH010,14,1.0
1617,J82010,MH010,14,1.0
1617,J82034,MH010,13,1.0
1617,K82049,MH010,14,1.0
1617,K84019,MH010,14,1.0
1617,K84071,MH010,14,1.0
1617,K84072,MH010,14,1.0
1617,L83005,MH010,13,1.0
1617,L83053,MH010,14,1.0
1617,L83103,MH010,15,1.0
1617,M85600,MH010,13,1.0
1617,N81027,MH010,14,1.0
1617,N81079,MH010,14,1.0
1617,N81114,MH010,13,1.0
1617,A84043,MH010,15,1.0
1617,A85008,MH010,14,1.0
1617,B83624,MH010,15,1.0
1617,B86066,MH010,16,1.0
1617,D82001,MH010,15,1.0
1617,D83051,MH010,15,1.0
1617,F81018,MH010,16,1.0
1617,F81067,MH010,21,1.0
1617,J82008,MH010,14,1.0
1617,J82076,MH010,16,1.0
1617,J82083,MH010,15,1.0
1617,J82090,MH010,17,1.0
1617,J82194,MH010,15,1.0
1617,J84019,MH010,21,1.0
1617,K82021,MH010,16,1.0
1617,K82046,MH010,17,1.0
1617,K82053,MH010,15,1.0
1617,K83005,MH010,14,1.0
1617,K83051,MH010,14,1.0
1617,L81090,MH010,15,1.0
1617,L83101,MH010,15,1.0
1617,L84033,MH010,15,1.0
1617,M81048,MH010,16,1.0
1617,M84032,MH010,14,1.0
1617,M84043,MH010,14,1.0
1617,M85074,MH010,15,1.0
1617,N82066,MH010,15,1.0
1617,N85008,MH010,15,1.0
1617,N85028,MH010,15,1.0
1617,P91014,MH010,14,1.0
1617,A82020,MH010,15,1.0
1617,B86006,MH010,15,1.0
1617,B86015,MH010,21,1.0
1617,D83038,MH010,16,1.0
1617,E81003,MH010,16,1.0
1617,F81132,MH010,16,1.0
1617,H81032,MH010,15,1.0
1617,H82034,MH010,20,1.0
1617,J82019,MH010,15,1.0
1617,J82051,MH010,16,1.0
1617,J82123,MH010,15,1.0
1617,J84013,MH010,15,1.0
1617,K81066,MH010,15,1.0
1617,K84043,MH010,16,1.0
1617,L82046,MH010,20,1.0
1617,L83035,MH010,16,1.0
1617,L85006,MH010,15,1.0
1617,M81023,MH010,15,1.0
1617,M81035,MH010,15,1.0
1617,N81081,MH010,15,1.0
1617,P81013,MH010,15,1.0
1617,P81072,MH010,16,1.0
1617,P81100,MH010,16,1.0
1617,A81036,MH010,16,1.0
1617,C81033,MH010,17,1.0
1617,C82073,MH010,17,1.0
1617,C83007,MH010,17,1.0
1617,C87008,MH010,17,1.0
1617,C88010,MH010,17,1.0
1617,D82034,MH010,17,1.0
1617,J81018,MH010,17,1.0
1617,K81047,MH010,17,1.0
1617,K84002,MH010,16,1.0
1617,K84020,MH010,16,1.0
1617,L83002,MH010,16,1.0
1617,N85024,MH010,17,1.0
1617,P91021,MH010,16,1.0
1617,Y02423,MH010,21,1.0
1617,A83011,MH010,18,1.0
1617,B86013,MH010,18,1.0
1617,B86016,MH010,20,1.0
1617,B86052,MH010,19,1.0
1617,C82014,MH010,18,1.0
1617,D81009,MH010,18,1.0
1617,D83610,MH010,18,1.0
1617,E87034,MH010,18,1.0
1617,F81027,MH010,18,1.0
1617,F81095,MH010,17,1.0
1617,J81003,MH010,17,1.0
1617,J82067,MH010,20,1.0
1617,J83007,MH010,18,1.0
1617,K81063,MH010,17,1.0
1617,K83043,MH010,17,1.0
1617,K84040,MH010,19,1.0
1617,L83052,MH010,18,1.0
1617,L85008,MH010,21,1.0
1617,P85013,MH010,18,1.0
1617,A86029,MH010,19,1.0
1617,C82064,MH010,20,1.0
1617,H85012,MH010,18,1.0
1617,J81010,MH010,18,1.0
